,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,HOXB9,af993c984e8be46fc8f6a745749f63b6,250,PRINTS,PR00024,Homeobox signature,222,232,1.6E-7,T,19-11-2025,IPR020479,"Homeodomain, metazoa",GO:0003677(InterPro),Reactome:R-DME-8853884|Reactome:R-DRE-9762293|Reactome:R-GGA-9762293|Reactome:R-HSA-2032785|Reactome:R-HSA-210745|Reactome:R-HSA-210746|Reactome:R-HSA-210747|Reactome:R-HSA-381771|Reactome:R-HSA-5578768|Reactome:R-HSA-5617472|Reactome:R-HSA-8939902|Reactome:R-HSA-9010553|Reactome:R-HSA-9733709|Reactome:R-HSA-9762293|Reactome:R-HSA-9823739|Reactome:R-HSA-9830364|Reactome:R-HSA-9830674|Reactome:R-HSA-9832991|Reactome:R-HSA-9834899|Reactome:R-HSA-9925561|Reactome:R-MMU-9762293
11,HOXB9,af993c984e8be46fc8f6a745749f63b6,250,PRINTS,PR00024,Homeobox signature,232,241,1.6E-7,T,19-11-2025,IPR020479,"Homeodomain, metazoa",GO:0003677(InterPro),Reactome:R-DME-8853884|Reactome:R-DRE-9762293|Reactome:R-GGA-9762293|Reactome:R-HSA-2032785|Reactome:R-HSA-210745|Reactome:R-HSA-210746|Reactome:R-HSA-210747|Reactome:R-HSA-381771|Reactome:R-HSA-5578768|Reactome:R-HSA-5617472|Reactome:R-HSA-8939902|Reactome:R-HSA-9010553|Reactome:R-HSA-9733709|Reactome:R-HSA-9762293|Reactome:R-HSA-9823739|Reactome:R-HSA-9830364|Reactome:R-HSA-9830674|Reactome:R-HSA-9832991|Reactome:R-HSA-9834899|Reactome:R-HSA-9925561|Reactome:R-MMU-9762293
12,HOXB9,af993c984e8be46fc8f6a745749f63b6,250,MobiDBLite,mobidb-lite,consensus disorder prediction,159,171,-,T,19-11-2025,-,-,-,-
13,HOXB9,af993c984e8be46fc8f6a745749f63b6,250,Pfam,PF00046,Homeodomain,186,242,9.4E-18,T,19-11-2025,IPR001356,Homeodomain,GO:0003677(InterPro),Reactome:R-BTA-1660661|Reactome:R-CEL-2173795|Reactome:R-CEL-373752|Reactome:R-CEL-418885|Reactome:R-CEL-418886|Reactome:R-CEL-4551638|Reactome:R-DDI-8951664|Reactome:R-DDI-983168|Reactome:R-DME-3214847|Reactome:R-DME-373752|Reactome:R-DME-390193|Reactome:R-DME-418885|Reactome:R-DME-418886|Reactome:R-DME-6804759|Reactome:R-DME-6807505|Reactome:R-DME-8853884|Reactome:R-DME-8941855|Reactome:R-DME-9018519|Reactome:R-DME-9762293|Reactome:R-DRE-373752|Reactome:R-DRE-418885|Reactome:R-DRE-418886|Reactome:R-DRE-9762293|Reactome:R-GGA-9762293|Reactome:R-HSA-111465|Reactome:R-HSA-1660661|Reactome:R-HSA-1839117|Reactome:R-HSA-2032785|Reactome:R-HSA-210744|Reactome:R-HSA-210745|Reactome:R-HSA-210746|Reactome:R-HSA-210747|Reactome:R-HSA-2173795|Reactome:R-HSA-2173796|Reactome:R-HSA-2559582|Reactome:R-HSA-2892245|Reactome:R-HSA-2892247|Reactome:R-HSA-3214847|Reactome:R-HSA-381771|Reactome:R-HSA-400511|Reactome:R-HSA-452723|Reactome:R-HSA-4551638|Reactome:R-HSA-5578768|Reactome:R-HSA-5617472|Reactome:R-HSA-5655302|Reactome:R-HSA-6785807|Reactome:R-HSA-6804759|Reactome:R-HSA-6807505|Reactome:R-HSA-749476|Reactome:R-HSA-76071|Reactome:R-HSA-8853884|Reactome:R-HSA-8866906|Reactome:R-HSA-8939902|Reactome:R-HSA-8940973|Reactome:R-HSA-8941855|Reactome:R-HSA-9010553|Reactome:R-HSA-9013508|Reactome:R-HSA-9018519|Reactome:R-HSA-9619665|Reactome:R-HSA-9725554|Reactome:R-HSA-9733709|Reactome:R-HSA-9752946|Reactome:R-HSA-9754189|Reactome:R-HSA-9761174|Reactome:R-HSA-9762293|Reactome:R-HSA-9796292|Reactome:R-HSA-9819196|Reactome:R-HSA-9823730|Reactome:R-HSA-9823739|Reactome:R-HSA-9824594|Reactome:R-HSA-9827857|Reactome:R-HSA-9830364|Reactome:R-HSA-9830674|Reactome:R-HSA-9831926|Reactome:R-HSA-9832991|Reactome:R-HSA-9834899|Reactome:R-HSA-9856649|Reactome:R-HSA-9925561|Reactome:R-HSA-9926550|Reactome:R-MMU-111465|Reactome:R-MMU-1660661|Reactome:R-MMU-2173795|Reactome:R-MMU-3214847|Reactome:R-MMU-4551638|Reactome:R-MMU-6804759|Reactome:R-MMU-6807505|Reactome:R-MMU-76071|Reactome:R-MMU-8941855|Reactome:R-MMU-9762293|Reactome:R-RNO-6804759|Reactome:R-RNO-6807505|Reactome:R-RNO-76071|Reactome:R-RNO-9018519|Reactome:R-XTR-373752|Reactome:R-XTR-418885|Reactome:R-XTR-418886|Reactome:R-XTR-6807505
14,HOXB9,af993c984e8be46fc8f6a745749f63b6,250,SUPERFAMILY,SSF46689,Homeodomain-like,172,245,1.58E-26,T,19-11-2025,IPR009057,Homedomain-like superfamily,-,Reactome:R-BTA-110330|Reactome:R-BTA-110331|Reactome:R-BTA-1660661|Reactome:R-BTA-171306|Reactome:R-BTA-171319|Reactome:R-BTA-174411|Reactome:R-BTA-174414|Reactome:R-BTA-174417|Reactome:R-BTA-174430|Reactome:R-BTA-174437|Reactome:R-BTA-2559586|Reactome:R-BTA-3371453|Reactome:R-BTA-72163|Reactome:R-BTA-9670095|Reactome:R-BTA-9772755|Reactome:R-CEL-2173795|Reactome:R-CEL-3214842|Reactome:R-CEL-373752|Reactome:R-CEL-418885|Reactome:R-CEL-418886|Reactome:R-CEL-4551638|Reactome:R-CEL-5250924|Reactome:R-CEL-6807505|Reactome:R-CEL-8939245|Reactome:R-DDI-5689901|Reactome:R-DDI-6807505|Reactome:R-DDI-72163|Reactome:R-DDI-8951664|Reactome:R-DDI-983168|Reactome:R-DME-3214815|Reactome:R-DME-3214847|Reactome:R-DME-373752|Reactome:R-DME-390193|Reactome:R-DME-418885|Reactome:R-DME-418886|Reactome:R-DME-5625886|Reactome:R-DME-5689880|Reactome:R-DME-6804759|Reactome:R-DME-6807505|Reactome:R-DME-8853884|Reactome:R-DME-8939245|Reactome:R-DME-8941855|Reactome:R-DME-9018519|Reactome:R-DME-9762293|Reactome:R-DME-983231|Reactome:R-DRE-3371453|Reactome:R-DRE-373752|Reactome:R-DRE-418885|Reactome:R-DRE-418886|Reactome:R-DRE-5689880|Reactome:R-DRE-5689901|Reactome:R-DRE-9762293|Reactome:R-GGA-418124|Reactome:R-GGA-9762293|Reactome:R-HSA-110328|Reactome:R-HSA-110329|Reactome:R-HSA-110330|Reactome:R-HSA-110331|Reactome:R-HSA-111465|Reactome:R-HSA-1221632|Reactome:R-HSA-1251985|Reactome:R-HSA-1362300|Reactome:R-HSA-1368071|Reactome:R-HSA-156711|Reactome:R-HSA-1660661|Reactome:R-HSA-171306|Reactome:R-HSA-171319|Reactome:R-HSA-174411|Reactome:R-HSA-174414|Reactome:R-HSA-174417|Reactome:R-HSA-174430|Reactome:R-HSA-174437|Reactome:R-HSA-1839117|Reactome:R-HSA-1989781|Reactome:R-HSA-2032785|Reactome:R-HSA-210744|Reactome:R-HSA-210745|Reactome:R-HSA-210746|Reactome:R-HSA-210747|Reactome:R-HSA-2122947|Reactome:R-HSA-2151201|Reactome:R-HSA-2173795|Reactome:R-HSA-2173796|Reactome:R-HSA-2559582|Reactome:R-HSA-2559586|Reactome:R-HSA-2644606|Reactome:R-HSA-2892245|Reactome:R-HSA-2892247|Reactome:R-HSA-2894862|Reactome:R-HSA-3214815|Reactome:R-HSA-3214842|Reactome:R-HSA-3214847|Reactome:R-HSA-3214858|Reactome:R-HSA-3232118|Reactome:R-HSA-3371453|Reactome:R-HSA-350054|Reactome:R-HSA-381340|Reactome:R-HSA-381771|Reactome:R-HSA-383280|Reactome:R-HSA-3899300|Reactome:R-HSA-400206|Reactome:R-HSA-400253|Reactome:R-HSA-400511|Reactome:R-HSA-427389|Reactome:R-HSA-427413|Reactome:R-HSA-452723|Reactome:R-HSA-4551638|Reactome:R-HSA-5250924|Reactome:R-HSA-5578768|Reactome:R-HSA-5601884|Reactome:R-HSA-5617472|Reactome:R-HSA-5625886|Reactome:R-HSA-5655302|Reactome:R-HSA-5689603|Reactome:R-HSA-5689880|Reactome:R-HSA-5689901|Reactome:R-HSA-5693565|Reactome:R-HSA-606279|Reactome:R-HSA-6785807|Reactome:R-HSA-6804758|Reactome:R-HSA-6804759|Reactome:R-HSA-6807505|Reactome:R-HSA-72163|Reactome:R-HSA-73762|Reactome:R-HSA-749476|Reactome:R-HSA-76061|Reactome:R-HSA-76066|Reactome:R-HSA-76071|Reactome:R-HSA-8853884|Reactome:R-HSA-8866906|Reactome:R-HSA-8869496|Reactome:R-HSA-8939236|Reactome:R-HSA-8939243|Reactome:R-HSA-8939245|Reactome:R-HSA-8939902|Reactome:R-HSA-8940973|Reactome:R-HSA-8941855|Reactome:R-HSA-8943724|Reactome:R-HSA-9010553|Reactome:R-HSA-9013508|Reactome:R-HSA-9018519|Reactome:R-HSA-9022537|Reactome:R-HSA-9022692|Reactome:R-HSA-9029569|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9619665|Reactome:R-HSA-9623433|Reactome:R-HSA-9670095|Reactome:R-HSA-9679191|Reactome:R-HSA-9707564|Reactome:R-HSA-9707616|Reactome:R-HSA-9725554|Reactome:R-HSA-9733709|Reactome:R-HSA-9752946|Reactome:R-HSA-9754189|Reactome:R-HSA-9761174|Reactome:R-HSA-9762293|Reactome:R-HSA-9772755|Reactome:R-HSA-9796292|Reactome:R-HSA-9819196|Reactome:R-HSA-9823730|Reactome:R-HSA-9823739|Reactome:R-HSA-9824585|Reactome:R-HSA-9824594|Reactome:R-HSA-9827857|Reactome:R-HSA-9830364|Reactome:R-HSA-9830674|Reactome:R-HSA-9831926|Reactome:R-HSA-983231|Reactome:R-HSA-9832991|Reactome:R-HSA-9834899|Reactome:R-HSA-9841922|Reactome:R-HSA-9843940|Reactome:R-HSA-9844594|Reactome:R-HSA-9845323|Reactome:R-HSA-9856649|Reactome:R-HSA-9925561|Reactome:R-HSA-9926550|Reactome:R-MMU-110330|Reactome:R-MMU-110331|Reactome:R-MMU-111465|Reactome:R-MMU-1660661|Reactome:R-MMU-171319|Reactome:R-MMU-174411|Reactome:R-MMU-174414|Reactome:R-MMU-174417|Reactome:R-MMU-174430|Reactome:R-MMU-174437|Reactome:R-MMU-2173795|Reactome:R-MMU-2559586|Reactome:R-MMU-3214815|Reactome:R-MMU-3214842|Reactome:R-MMU-3214847|Reactome:R-MMU-3214858|Reactome:R-MMU-3232118|Reactome:R-MMU-3371453|Reactome:R-MMU-350054|Reactome:R-MMU-381340|Reactome:R-MMU-383280|Reactome:R-MMU-400206|Reactome:R-MMU-4551638|Reactome:R-MMU-5250924|Reactome:R-MMU-5689603|Reactome:R-MMU-5689901|Reactome:R-MMU-5693565|Reactome:R-MMU-606279|Reactome:R-MMU-6804758|Reactome:R-MMU-6804759|Reactome:R-MMU-6807505|Reactome:R-MMU-72163|Reactome:R-MMU-73762|Reactome:R-MMU-76061|Reactome:R-MMU-76066|Reactome:R-MMU-76071|Reactome:R-MMU-8939243|Reactome:R-MMU-8939245|Reactome:R-MMU-8941855|Reactome:R-MMU-8943724|Reactome:R-MMU-9018519|Reactome:R-MMU-9029569|Reactome:R-MMU-9623433|Reactome:R-MMU-9670095|Reactome:R-MMU-9707564|Reactome:R-MMU-9762293|Reactome:R-MMU-9772755|Reactome:R-MMU-983231|Reactome:R-MMU-9841922|Reactome:R-RNO-110330|Reactome:R-RNO-110331|Reactome:R-RNO-171319|Reactome:R-RNO-174411|Reactome:R-RNO-174414|Reactome:R-RNO-174417|Reactome:R-RNO-174430|Reactome:R-RNO-174437|Reactome:R-RNO-2559586|Reactome:R-RNO-3214815|Reactome:R-RNO-3232118|Reactome:R-RNO-3371453|Reactome:R-RNO-6804759|Reactome:R-RNO-6807505|Reactome:R-RNO-72163|Reactome:R-RNO-73762|Reactome:R-RNO-76071|Reactome:R-RNO-8943724|Reactome:R-RNO-9018519|Reactome:R-RNO-9772755|Reactome:R-SCE-3214815|Reactome:R-SCE-383280|Reactome:R-SCE-5689880|Reactome:R-SCE-76066|Reactome:R-SPO-174437|Reactome:R-SPO-3214842|Reactome:R-SPO-3214858|Reactome:R-SPO-5625886|Reactome:R-SPO-5689880|Reactome:R-SPO-72163|Reactome:R-SPO-76061|Reactome:R-SPO-76066|Reactome:R-SPO-9018519|Reactome:R-XTR-110330|Reactome:R-XTR-110331|Reactome:R-XTR-171306|Reactome:R-XTR-171319|Reactome:R-XTR-174411|Reactome:R-XTR-2559586|Reactome:R-XTR-3371453|Reactome:R-XTR-350054|Reactome:R-XTR-373752|Reactome:R-XTR-383280|Reactome:R-XTR-400206|Reactome:R-XTR-418885|Reactome:R-XTR-418886|Reactome:R-XTR-6807505|Reactome:R-XTR-9029569|Reactome:R-XTR-9623433|Reactome:R-XTR-9841922
15,HOXB9,af993c984e8be46fc8f6a745749f63b6,250,PIRSF,PIRSF037109,Hox9,1,249,4.8E-98,T,19-11-2025,IPR017112,Homeobox protein HXA9/HXB9/HXC9,GO:0006355(InterPro),-
16,HOXB9,af993c984e8be46fc8f6a745749f63b6,250,FunFam,G3DSA:1.10.10.60:FF:000018,Homeobox A10,173,247,1.9E-47,T,19-11-2025,-,-,-,-
17,HOXC10,c55d614fab3e052e0cf922ab3beea191,342,ProSiteProfiles,PS50071,'Homeobox' domain profile.,266,326,20.503674,T,19-11-2025,IPR001356,Homeodomain,GO:0003677(InterPro),Reactome:R-BTA-1660661|Reactome:R-CEL-2173795|Reactome:R-CEL-373752|Reactome:R-CEL-418885|Reactome:R-CEL-418886|Reactome:R-CEL-4551638|Reactome:R-DDI-8951664|Reactome:R-DDI-983168|Reactome:R-DME-3214847|Reactome:R-DME-373752|Reactome:R-DME-390193|Reactome:R-DME-418885|Reactome:R-DME-418886|Reactome:R-DME-6804759|Reactome:R-DME-6807505|Reactome:R-DME-8853884|Reactome:R-DME-8941855|Reactome:R-DME-9018519|Reactome:R-DME-9762293|Reactome:R-DRE-373752|Reactome:R-DRE-418885|Reactome:R-DRE-418886|Reactome:R-DRE-9762293|Reactome:R-GGA-9762293|Reactome:R-HSA-111465|Reactome:R-HSA-1660661|Reactome:R-HSA-1839117|Reactome:R-HSA-2032785|Reactome:R-HSA-210744|Reactome:R-HSA-210745|Reactome:R-HSA-210746|Reactome:R-HSA-210747|Reactome:R-HSA-2173795|Reactome:R-HSA-2173796|Reactome:R-HSA-2559582|Reactome:R-HSA-2892245|Reactome:R-HSA-2892247|Reactome:R-HSA-3214847|Reactome:R-HSA-381771|Reactome:R-HSA-400511|Reactome:R-HSA-452723|Reactome:R-HSA-4551638|Reactome:R-HSA-5578768|Reactome:R-HSA-5617472|Reactome:R-HSA-5655302|Reactome:R-HSA-6785807|Reactome:R-HSA-6804759|Reactome:R-HSA-6807505|Reactome:R-HSA-749476|Reactome:R-HSA-76071|Reactome:R-HSA-8853884|Reactome:R-HSA-8866906|Reactome:R-HSA-8939902|Reactome:R-HSA-8940973|Reactome:R-HSA-8941855|Reactome:R-HSA-9010553|Reactome:R-HSA-9013508|Reactome:R-HSA-9018519|Reactome:R-HSA-9619665|Reactome:R-HSA-9725554|Reactome:R-HSA-9733709|Reactome:R-HSA-9752946|Reactome:R-HSA-9754189|Reactome:R-HSA-9761174|Reactome:R-HSA-9762293|Reactome:R-HSA-9796292|Reactome:R-HSA-9819196|Reactome:R-HSA-9823730|Reactome:R-HSA-9823739|Reactome:R-HSA-9824594|Reactome:R-HSA-9827857|Reactome:R-HSA-9830364|Reactome:R-HSA-9830674|Reactome:R-HSA-9831926|Reactome:R-HSA-9832991|Reactome:R-HSA-9834899|Reactome:R-HSA-9856649|Reactome:R-HSA-9925561|Reactome:R-HSA-9926550|Reactome:R-MMU-111465|Reactome:R-MMU-1660661|Reactome:R-MMU-2173795|Reactome:R-MMU-3214847|Reactome:R-MMU-4551638|Reactome:R-MMU-6804759|Reactome:R-MMU-6807505|Reactome:R-MMU-76071|Reactome:R-MMU-8941855|Reactome:R-MMU-9762293|Reactome:R-RNO-6804759|Reactome:R-RNO-6807505|Reactome:R-RNO-76071|Reactome:R-RNO-9018519|Reactome:R-XTR-373752|Reactome:R-XTR-418885|Reactome:R-XTR-418886|Reactome:R-XTR-6807505
18,HOXC10,c55d614fab3e052e0cf922ab3beea191,342,MobiDBLite,mobidb-lite,consensus disorder prediction,1,29,-,T,19-11-2025,-,-,-,-
19,HOXC10,c55d614fab3e052e0cf922ab3beea191,342,Pfam,PF00046,Homeodomain,269,325,3.9E-17,T,19-11-2025,IPR001356,Homeodomain,GO:0003677(InterPro),Reactome:R-BTA-1660661|Reactome:R-CEL-2173795|Reactome:R-CEL-373752|Reactome:R-CEL-418885|Reactome:R-CEL-418886|Reactome:R-CEL-4551638|Reactome:R-DDI-8951664|Reactome:R-DDI-983168|Reactome:R-DME-3214847|Reactome:R-DME-373752|Reactome:R-DME-390193|Reactome:R-DME-418885|Reactome:R-DME-418886|Reactome:R-DME-6804759|Reactome:R-DME-6807505|Reactome:R-DME-8853884|Reactome:R-DME-8941855|Reactome:R-DME-9018519|Reactome:R-DME-9762293|Reactome:R-DRE-373752|Reactome:R-DRE-418885|Reactome:R-DRE-418886|Reactome:R-DRE-9762293|Reactome:R-GGA-9762293|Reactome:R-HSA-111465|Reactome:R-HSA-1660661|Reactome:R-HSA-1839117|Reactome:R-HSA-2032785|Reactome:R-HSA-210744|Reactome:R-HSA-210745|Reactome:R-HSA-210746|Reactome:R-HSA-210747|Reactome:R-HSA-2173795|Reactome:R-HSA-2173796|Reactome:R-HSA-2559582|Reactome:R-HSA-2892245|Reactome:R-HSA-2892247|Reactome:R-HSA-3214847|Reactome:R-HSA-381771|Reactome:R-HSA-400511|Reactome:R-HSA-452723|Reactome:R-HSA-4551638|Reactome:R-HSA-5578768|Reactome:R-HSA-5617472|Reactome:R-HSA-5655302|Reactome:R-HSA-6785807|Reactome:R-HSA-6804759|Reactome:R-HSA-6807505|Reactome:R-HSA-749476|Reactome:R-HSA-76071|Reactome:R-HSA-8853884|Reactome:R-HSA-8866906|Reactome:R-HSA-8939902|Reactome:R-HSA-8940973|Reactome:R-HSA-8941855|Reactome:R-HSA-9010553|Reactome:R-HSA-9013508|Reactome:R-HSA-9018519|Reactome:R-HSA-9619665|Reactome:R-HSA-9725554|Reactome:R-HSA-9733709|Reactome:R-HSA-9752946|Reactome:R-HSA-9754189|Reactome:R-HSA-9761174|Reactome:R-HSA-9762293|Reactome:R-HSA-9796292|Reactome:R-HSA-9819196|Reactome:R-HSA-9823730|Reactome:R-HSA-9823739|Reactome:R-HSA-9824594|Reactome:R-HSA-9827857|Reactome:R-HSA-9830364|Reactome:R-HSA-9830674|Reactome:R-HSA-9831926|Reactome:R-HSA-9832991|Reactome:R-HSA-9834899|Reactome:R-HSA-9856649|Reactome:R-HSA-9925561|Reactome:R-HSA-9926550|Reactome:R-MMU-111465|Reactome:R-MMU-1660661|Reactome:R-MMU-2173795|Reactome:R-MMU-3214847|Reactome:R-MMU-4551638|Reactome:R-MMU-6804759|Reactome:R-MMU-6807505|Reactome:R-MMU-76071|Reactome:R-MMU-8941855|Reactome:R-MMU-9762293|Reactome:R-RNO-6804759|Reactome:R-RNO-6807505|Reactome:R-RNO-76071|Reactome:R-RNO-9018519|Reactome:R-XTR-373752|Reactome:R-XTR-418885|Reactome:R-XTR-418886|Reactome:R-XTR-6807505
20,HOXC10,c55d614fab3e052e0cf922ab3beea191,342,PANTHER,PTHR45874,HOMEOBOX PROTEIN ABDOMINAL-B,1,342,7.6E-128,T,19-11-2025,IPR046333,Homeobox protein Hox-A10/abdominal-B-like,GO:0000978(PANTHER)|GO:0000981(PANTHER)|GO:0005634(PANTHER)|GO:0006357(PANTHER),-
21,HOXC10,c55d614fab3e052e0cf922ab3beea191,342,Gene3D,G3DSA:1.10.10.60,-,244,328,8.7E-24,T,19-11-2025,-,-,-,-
